season,current_week,date,game_type,week_num,away_team_id,away_team_name,home_team_id,home_team_name,away_team_score,home_team_score,is_overtime_game,attendance,game_id
2001,Preseason Week 1,2001-03-23,PRE,1,70,Toronto Phantoms,25,San Jose SaberCats,33,56,False,10803,1293
2001,Preseason Week 1,2001-03-26,PRE,1,12,Tampa Bay Storm,42,Buffalo Destroyers,49,27,False,6200,1283
2001,Preseason Week 1,2001-03-26,PRE,1,47,Oklahoma Wranglers,45,Carolina Cobras,29,42,False,4308,1287
2001,Preseason Week 1,2001-03-29,PRE,1,40,Grand Rapids Rampage,87,New Jersey Gladiators,55,40,False,6603,
2001,Preseason Week 1,2001-03-29,PRE,1,32,Florida Bobcats,41,Houston ThunderBears,34,30,False,1000,1524
2001,Preseason Week 1,2001-03-30,PRE,1,44,Los Angeles Avengers,36,Nashville Kats,40,18,False,7851,1289
2001,Preseason Week 1,2001-03-30,PRE,1,64,Chicago Rush,21,Arizona Rattlers,46,58,False,8553,1521
2001,Preseason Week 1,2001-03-31,PRE,1,46,Detroit Fury,22,Milwaukee Mustangs,21,53,False,,
2001,Preseason Week 1,2001-03-31,PRE,1,71,Indiana Firebirds,13,Orlando Predators,27,22,False,12591,1291
2001,Preseason Week 2,2001-04-02,PRE,2,72,New York Dragons,70,Toronto Phantoms,35,67,False,9397,1522
2001,Preseason Week 2,2001-04-05,PRE,2,25,San Jose SaberCats,45,Carolina Cobras,59,47,False,8352,1294
2001,Preseason Week 2,2001-04-05,PRE,2,21,Arizona Rattlers,44,Los Angeles Avengers,51,38,False,5254,1290
2001,Preseason Week 2,2001-04-06,PRE,2,36,Nashville Kats,40,Grand Rapids Rampage,41,60,False,5423,
2001,Preseason Week 2,2001-04-06,PRE,2,46,Detroit Fury,64,Chicago Rush,22,52,False,6426,
2001,Preseason Week 2,2001-04-07,PRE,2,13,Orlando Predators,12,Tampa Bay Storm,50,55,False,8224,
2001,Preseason Week 2,2001-04-07,PRE,2,41,Houston ThunderBears,71,Indiana Firebirds,37,41,False,8192,
2001,Preseason Week 2,2001-04-07,PRE,2,42,Buffalo Destroyers,47,Oklahoma Wranglers,41,49,False,6147,
2001,Preseason Week 2,2001-04-08,PRE,2,87,New Jersey Gladiators,72,New York Dragons,49,69,False,,
2001,Preseason Week 2,2001-04-08,PRE,2,32,Florida Bobcats,22,Milwaukee Mustangs,76,55,False,,
2001,Week 1,2001-04-13,REG,1,13,Orlando Predators,36,Nashville Kats,25,50,False,9368,1150
2001,Week 1,2001-04-14,REG,1,40,Grand Rapids Rampage,71,Indiana Firebirds,60,59,True,11379,1151
2001,Week 1,2001-04-14,REG,1,32,Florida Bobcats,12,Tampa Bay Storm,41,63,False,10123,1152
2001,Week 1,2001-04-14,REG,1,45,Carolina Cobras,87,New Jersey Gladiators,52,21,False,3542,1156
2001,Week 1,2001-04-14,REG,1,41,Houston ThunderBears,47,Oklahoma Wranglers,28,38,False,6713,1154
2001,Week 1,2001-04-14,REG,1,44,Los Angeles Avengers,25,San Jose SaberCats,30,52,False,13803,1155
2001,Week 1,2001-04-14,REG,1,42,Buffalo Destroyers,70,Toronto Phantoms,61,54,False,10023,1153
2001,Week 2,2001-04-19,REG,2,71,Indiana Firebirds,22,Milwaukee Mustangs,38,6,False,10103,1160
2001,Week 2,2001-04-19,REG,2,41,Houston ThunderBears,44,Los Angeles Avengers,58,48,False,7229,1157
2001,Week 2,2001-04-20,REG,2,46,Detroit Fury,45,Carolina Cobras,52,79,False,10053,1158
2001,Week 2,2001-04-20,REG,2,32,Florida Bobcats,13,Orlando Predators,38,25,False,11541,1159
2001,Week 2,2001-04-20,REG,2,87,New Jersey Gladiators,42,Buffalo Destroyers,28,39,False,10212,1161
2001,Week 2,2001-04-21,REG,2,70,Toronto Phantoms,72,New York Dragons,68,58,False,11216,1183
2001,Week 2,2001-04-21,REG,2,36,Nashville Kats,12,Tampa Bay Storm,40,45,False,10530,1162
2001,Week 2,2001-04-21,REG,2,64,Chicago Rush,47,Oklahoma Wranglers,44,45,False,7938,1163
2001,Week 2,2001-04-21,REG,2,21,Arizona Rattlers,25,San Jose SaberCats,37,48,False,14163,1164
2001,Week 3,2001-04-27,REG,3,42,Buffalo Destroyers,72,New York Dragons,58,70,False,8381,1165
2001,Week 3,2001-04-27,REG,3,13,Orlando Predators,71,Indiana Firebirds,50,66,False,10322,1168
2001,Week 3,2001-04-27,REG,3,70,Toronto Phantoms,87,New Jersey Gladiators,28,25,False,2127,1166
2001,Week 3,2001-04-27,REG,3,21,Arizona Rattlers,44,Los Angeles Avengers,49,21,False,7493,1167
2001,Week 3,2001-04-28,REG,3,47,Oklahoma Wranglers,46,Detroit Fury,42,50,False,12148,1169
2001,Week 3,2001-04-28,REG,3,36,Nashville Kats,32,Florida Bobcats,46,26,False,2268,1170
2001,Week 3,2001-04-28,REG,3,45,Carolina Cobras,64,Chicago Rush,38,41,False,10732,1172
2001,Week 3,2001-04-28,REG,3,25,San Jose SaberCats,41,Houston ThunderBears,62,57,False,4553,1173
2001,Week 3,2001-04-29,REG,3,22,Milwaukee Mustangs,40,Grand Rapids Rampage,42,50,False,9046,1171
2001,Week 4,2001-05-03,REG,4,44,Los Angeles Avengers,32,Florida Bobcats,53,61,False,1154,1174
2001,Week 4,2001-05-03,REG,4,87,New Jersey Gladiators,36,Nashville Kats,28,38,False,8804,1175
2001,Week 4,2001-05-04,REG,4,42,Buffalo Destroyers,45,Carolina Cobras,57,59,False,10559,1176
2001,Week 4,2001-05-04,REG,4,12,Tampa Bay Storm,22,Milwaukee Mustangs,66,47,False,10472,1177
2001,Week 4,2001-05-05,REG,4,72,New York Dragons,71,Indiana Firebirds,73,85,False,10027,1178
2001,Week 4,2001-05-05,REG,4,41,Houston ThunderBears,21,Arizona Rattlers,38,53,False,12449,1181
2001,Week 4,2001-05-05,REG,4,47,Oklahoma Wranglers,25,San Jose SaberCats,17,73,False,13471,1182
2001,Week 4,2001-05-05,REG,4,40,Grand Rapids Rampage,70,Toronto Phantoms,62,45,False,6503,1179
2001,Week 4,2001-05-06,REG,4,64,Chicago Rush,46,Detroit Fury,39,49,False,8120,1180
2001,Week 5,2001-05-11,REG,5,45,Carolina Cobras,40,Grand Rapids Rampage,38,41,False,7235,1184
2001,Week 5,2001-05-11,REG,5,46,Detroit Fury,87,New Jersey Gladiators,20,57,False,3500,1185
2001,Week 5,2001-05-11,REG,5,32,Florida Bobcats,42,Buffalo Destroyers,48,56,False,6531,1189
2001,Week 5,2001-05-12,REG,5,25,San Jose SaberCats,72,New York Dragons,58,62,False,8783,1188
