season,current_week,date,game_type,week_num,away_team_id,away_team_name,home_team_id,home_team_name,away_team_score,home_team_score,is_overtime_game,attendance,game_id
2006,Week 1,2006-01-27,REG,1,102,Las Vegas Gladiators,104,Austin Wranglers,46,64,False,11081,3047
2006,Week 1,2006-01-28,REG,1,13,Orlando Predators,95,Georgia Force,31,48,False,13265,3079
2006,Week 1,2006-01-28,REG,1,111,Nashville Kats,72,New York Dragons,57,28,False,11126,3127
2006,Week 1,2006-01-28,REG,1,112,Utah Blaze,25,San Jose SaberCats,48,35,False,13872,3151
2006,Week 1,2006-01-29,REG,1,64,Chicago Rush,98,Colorado Crush,56,65,False,14832,3055
2006,Week 1,2006-01-29,REG,1,40,Grand Rapids Rampage,103,Columbus Destroyers,30,53,False,12451,3063
2006,Week 1,2006-01-29,REG,1,115,Kansas City Brigade,86,Dallas Desperados,44,58,False,11571,3071
2006,Week 1,2006-01-29,REG,1,21,Arizona Rattlers,44,Los Angeles Avengers,31,40,False,11731,3111
2006,Week 1,2006-01-29,REG,1,12,Tampa Bay Storm,99,Philadelphia Soul,34,52,False,14115,3143
2006,Week 2,2006-02-03,REG,2,12,Tampa Bay Storm,40,Grand Rapids Rampage,51,43,False,7714,3087
2006,Week 2,2006-02-03,REG,2,115,Kansas City Brigade,13,Orlando Predators,41,48,False,13512,3135
2006,Week 2,2006-02-03,REG,2,103,Columbus Destroyers,111,Nashville Kats,27,53,False,10941,3119
2006,Week 2,2006-02-03,REG,2,72,New York Dragons,64,Chicago Rush,51,47,False,14947,3032
2006,Week 2,2006-02-03,REG,2,104,Austin Wranglers,21,Arizona Rattlers,53,34,False,10205,3039
2006,Week 2,2006-02-04,REG,2,86,Dallas Desperados,112,Utah Blaze,56,53,False,16705,3167
2006,Week 2,2006-02-05,REG,2,98,Colorado Crush,95,Georgia Force,61,59,False,10431,3080
2006,Week 2,2006-02-05,REG,2,44,Los Angeles Avengers,99,Philadelphia Soul,33,47,False,15732,3144
2006,Week 2,2006-02-06,REG,2,25,San Jose SaberCats,102,Las Vegas Gladiators,48,51,False,10436,3103
2006,Week 3,2006-02-10,REG,3,95,Georgia Force,12,Tampa Bay Storm,60,61,False,16751,3159
2006,Week 3,2006-02-11,REG,3,86,Dallas Desperados,103,Columbus Destroyers,52,38,False,12286,3064
2006,Week 3,2006-02-11,REG,3,99,Philadelphia Soul,13,Orlando Predators,33,47,False,14381,3136
2006,Week 3,2006-02-11,REG,3,72,New York Dragons,112,Utah Blaze,84,81,False,15213,3168
2006,Week 3,2006-02-12,REG,3,44,Los Angeles Avengers,40,Grand Rapids Rampage,41,66,False,4851,3088
2006,Week 3,2006-02-12,REG,3,104,Austin Wranglers,115,Kansas City Brigade,37,33,False,16523,3095
