season,current_week,date,game_type,week_num,away_team_id,away_team_name,home_team_id,home_team_name,away_team_score,home_team_score,is_overtime_game,attendance,game_id
2004,Week 1,2004-02-05,REG,1,25,San Jose SaberCats,46,Detroit Fury,58,43,False,12314,2380
2004,Week 1,2004-02-06,REG,1,102,Las Vegas Gladiators,98,Colorado Crush,42,43,False,18063,2388
2004,Week 1,2004-02-07,REG,1,103,Columbus Destroyers,71,Indiana Firebirds,54,48,False,14007,2372
2004,Week 1,2004-02-08,REG,1,13,Orlando Predators,12,Tampa Bay Storm,41,52,False,15404,2340
2004,Week 1,2004-02-08,REG,1,45,Carolina Cobras,86,Dallas Desperados,67,41,False,10278,2356
2004,Week 1,2004-02-08,REG,1,44,Los Angeles Avengers,21,Arizona Rattlers,51,32,False,14343,2396
2004,Week 1,2004-02-08,REG,1,40,Grand Rapids Rampage,64,Chicago Rush,30,50,False,15082,2404
2004,Week 1,2004-02-08,REG,1,72,New York Dragons,95,Georgia Force,54,28,False,11200,2412
2004,Week 1,2004-02-08,REG,1,66,New Orleans VooDoo,99,Philadelphia Soul,42,34,False,17484,2420
2004,Week 2,2004-02-13,REG,2,45,Carolina Cobras,103,Columbus Destroyers,54,53,False,17171,2428
2004,Week 2,2004-02-13,REG,2,95,Georgia Force,12,Tampa Bay Storm,70,62,False,14104,2341
2004,Week 2,2004-02-13,REG,2,104,Austin Wranglers,13,Orlando Predators,49,48,True,13218,2436
2004,Week 2,2004-02-13,REG,2,46,Detroit Fury,21,Arizona Rattlers,48,31,False,12123,2397
2004,Week 2,2004-02-14,REG,2,98,Colorado Crush,40,Grand Rapids Rampage,55,37,False,9288,2444
2004,Week 2,2004-02-14,REG,2,44,Los Angeles Avengers,102,Las Vegas Gladiators,62,55,False,10113,2364
2004,Week 2,2004-02-14,REG,2,64,Chicago Rush,72,New York Dragons,56,54,False,10720,2452
2004,Week 2,2004-02-14,REG,2,71,Indiana Firebirds,66,New Orleans VooDoo,40,41,False,14236,2460
2004,Week 2,2004-02-15,REG,2,99,Philadelphia Soul,86,Dallas Desperados,47,51,False,11275,2357
2004,Week 3,2004-02-21,REG,3,103,Columbus Destroyers,99,Philadelphia Soul,34,56,False,15697,2421
2004,Week 3,2004-02-21,REG,3,21,Arizona Rattlers,45,Carolina Cobras,45,38,False,9217,2468
2004,Week 3,2004-02-22,REG,3,25,San Jose SaberCats,44,Los Angeles Avengers,61,55,False,14132,2348
2004,Week 3,2004-02-22,REG,3,98,Colorado Crush,64,Chicago Rush,35,65,False,15406,2405
2004,Week 3,2004-02-22,REG,3,66,New Orleans VooDoo,95,Georgia Force,55,52,False,9750,2413
2004,Week 3,2004-02-22,REG,3,102,Las Vegas Gladiators,40,Grand Rapids Rampage,51,14,False,7299,2445
2004,Week 3,2004-02-22,REG,3,86,Dallas Desperados,72,New York Dragons,56,44,False,10821,2453
2004,Week 3,2004-02-22,REG,3,12,Tampa Bay Storm,104,Austin Wranglers,48,56,False,12407,2476
2004,Week 3,2004-02-23,REG,3,71,Indiana Firebirds,46,Detroit Fury,25,34,False,8219,2381
2004,Week 4,2004-02-27,REG,4,104,Austin Wranglers,98,Colorado Crush,35,37,False,15459,2389
2004,Week 4,2004-02-28,REG,4,13,Orlando Predators,45,Carolina Cobras,59,43,False,7343,2469
2004,Week 4,2004-02-28,REG,4,40,Grand Rapids Rampage,25,San Jose SaberCats,31,62,False,15193,2484
2004,Week 4,2004-02-29,REG,4,99,Philadelphia Soul,12,Tampa Bay Storm,37,40,False,16844,2342
