season,current_week,date,game_type,week_num,away_team_id,away_team_name,home_team_id,home_team_name,away_team_score,home_team_score,is_overtime_game,attendance,game_id
2011,Week 1,2011-03-11,REG,1,12,Tampa Bay Storm,66,New Orleans VooDoo,46,40,False,6335,4774
2011,Week 1,2011-03-11,REG,1,99,Philadelphia Soul,214,Pittsburgh Power,58,52,True,13904,4783
2011,Week 1,2011-03-11,REG,1,149,Spokane Shock,25,San Jose SaberCats,48,76,False,10563,4792
2011,Week 1,2011-03-12,REG,1,213,Kansas City Command,144,Dallas Vigilantes,46,53,False,5129,4810
2011,Week 1,2011-03-12,REG,1,139,Jacksonville Sharks,21,Arizona Rattlers,52,55,False,8428,4801
2011,Week 1,2011-03-13,REG,1,152,Tulsa Talons,95,Georgia Force,47,53,False,4385,4819
2011,Week 1,2011-03-14,REG,1,64,Chicago Rush,146,Milwaukee Mustangs,49,41,False,3157,4828
2011,Week 2,2011-03-17,REG,2,12,Tampa Bay Storm,112,Utah Blaze,36,72,False,10077,4859
2011,Week 2,2011-03-18,REG,2,13,Orlando Predators,66,New Orleans VooDoo,47,34,False,8543,4775
2011,Week 2,2011-03-18,REG,2,99,Philadelphia Soul,64,Chicago Rush,28,62,False,10582,4837
2011,Week 2,2011-03-18,REG,2,95,Georgia Force,139,Jacksonville Sharks,57,71,False,7079,4846
2011,Week 2,2011-03-18,REG,2,213,Kansas City Command,25,San Jose SaberCats,57,60,False,9563,4793
2011,Week 2,2011-03-19,REG,2,152,Tulsa Talons,144,Dallas Vigilantes,40,64,False,7177,4811
2011,Week 2,2011-03-19,REG,2,145,Iowa Barnstormers,214,Pittsburgh Power,28,58,False,9190,4784
2011,Week 2,2011-03-19,REG,2,146,Milwaukee Mustangs,21,Arizona Rattlers,31,62,False,9108,4802
2011,Week 2,2011-03-19,REG,2,131,Cleveland Gladiators,149,Spokane Shock,61,55,False,10140,4849
2011,Week 3,2011-03-25,REG,3,149,Spokane Shock,145,Iowa Barnstormers,42,43,False,10552,4886
2011,Week 3,2011-03-25,REG,3,25,San Jose SaberCats,64,Chicago Rush,41,54,False,7466,4838
2011,Week 3,2011-03-26,REG,3,66,New Orleans VooDoo,139,Jacksonville Sharks,33,64,False,7438,4847
2011,Week 3,2011-03-26,REG,3,112,Utah Blaze,13,Orlando Predators,53,68,False,12186,4882
2011,Week 3,2011-03-27,REG,3,131,Cleveland Gladiators,12,Tampa Bay Storm,66,26,False,7939,4870
2011,Week 3,2011-03-28,REG,3,21,Arizona Rattlers,152,Tulsa Talons,69,20,False,9311,4905
2011,Week 3,2011-03-28,REG,3,214,Pittsburgh Power,146,Milwaukee Mustangs,49,47,False,3283,4829
2011,Week 4,2011-03-31,REG,4,144,Dallas Vigilantes,112,Utah Blaze,40,69,False,7163,4860
2011,Week 4,2011-04-01,REG,4,139,Jacksonville Sharks,12,Tampa Bay Storm,54,30,False,10304,4873
2011,Week 4,2011-04-01,REG,4,145,Iowa Barnstormers,25,San Jose SaberCats,76,69,False,9163,4794
2011,Week 4,2011-04-01,REG,4,213,Kansas City Command,149,Spokane Shock,34,61,False,9172,4851
2011,Week 4,2011-04-02,REG,4,64,Chicago Rush,131,Cleveland Gladiators,48,55,False,8305,4922
2011,Week 4,2011-04-02,REG,4,152,Tulsa Talons,214,Pittsburgh Power,45,22,False,9925,4785
2011,Week 4,2011-04-02,REG,4,95,Georgia Force,66,New Orleans VooDoo,61,35,False,8282,4776
2011,Week 4,2011-04-02,REG,4,13,Orlando Predators,21,Arizona Rattlers,47,48,False,9977,4803
2011,Week 4,2011-04-04,REG,4,99,Philadelphia Soul,146,Milwaukee Mustangs,49,51,False,2112,4830
2011,Week 5,2011-04-08,REG,5,144,Dallas Vigilantes,95,Georgia Force,48,55,False,6335,4820
2011,Week 5,2011-04-08,REG,5,112,Utah Blaze,25,San Jose SaberCats,55,75,False,8763,4795
2011,Week 5,2011-04-09,REG,5,99,Philadelphia Soul,13,Orlando Predators,46,53,False,11789,4883
2011,Week 5,2011-04-09,REG,5,145,Iowa Barnstormers,213,Kansas City Command,48,62,False,5438,4899
2011,Week 6,2011-04-14,REG,6,146,Milwaukee Mustangs,144,Dallas Vigilantes,21,49,False,6014,4812
2011,Week 6,2011-04-15,REG,6,12,Tampa Bay Storm,99,Philadelphia Soul,51,48,False,12893,4918
2011,Week 6,2011-04-15,REG,6,149,Spokane Shock,112,Utah Blaze,62,69,False,7649,4861
2011,Week 6,2011-04-16,REG,6,139,Jacksonville Sharks,214,Pittsburgh Power,65,40,False,9773,4786
2011,Week 6,2011-04-16,REG,6,13,Orlando Predators,95,Georgia Force,48,43,False,3797,4821
2011,Week 6,2011-04-16,REG,6,66,New Orleans VooDoo,131,Cleveland Gladiators,34,33,False,7123,4924
2011,Week 6,2011-04-16,REG,6,21,Arizona Rattlers,213,Kansas City Command,63,49,False,4166,4901
2011,Week 6,2011-04-16,REG,6,25,San Jose SaberCats,152,Tulsa Talons,42,33,False,4747,4907
2011,Week 6,2011-04-16,REG,6,64,Chicago Rush,145,Iowa Barnstormers,50,49,False,9552,4888
2011,Week 7,2011-04-21,REG,7,214,Pittsburgh Power,66,New Orleans VooDoo,56,49,False,6937,4777
2011,Week 7,2011-04-22,REG,7,213,Kansas City Command,64,Chicago Rush,58,51,False,7310,4839
2011,Week 7,2011-04-22,REG,7,99,Philadelphia Soul,25,San Jose SaberCats,61,68,False,8663,4796
