season,game_id,team_id,team_name,loc,opp_team_id,opp_team_name,team_score,opp_score,is_overtime_game,player_id,player_name,passing_comp,passing_att,passing_comp_pct,passing_yds,passing_td,passing_int,passing_ypa,passing_ypc,passing_nfl_qbr,passing_cfb_qbr,rushing_att,rushing_yds,rushing_avg,rushing_td,receiving_rec,receiving_yds,receiving_avg,receiving_td,defense_tackles_solo,defense_tackles_ast,defense_tackles_total,defnese_passes_defended,defense_sacks,defense_sack_yds,defense_forced_fumbles,defense_fumble_recoveries,defense_interceptions,defense_interception_yds,defense_interception_avg,defense_interception_tds,kicking_XPM,kicking_XPA,kicking_XP%,kicking_FGM,kicking_FGA,kicking_FG%,kicking_2pt_M,kicking_2pt_A,kicking_2pt%,kicking_4pt_M,kicking_4pt_A,kicking_4pt%,kick_return_ret,kick_return_yds,kick_return_avg,kick_return_td,missed_fg_return_ret,missed_fg_return_yds,missed_fg_return_avg,missed_fg_return_td
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,Jay_Gruden-626,Jay Gruden,18.0,31.0,0.5806451612903226,264.0,5.0,1.0,8.516129032258064,14.666666666666666,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,539,Iowa_Barnstormers-23,Iowa Barnstormers,H,Tampa_Bay_Storm-12,Tampa Bay Storm,38,42,False,Kurt_Warner-1661,Kurt Warner,27.0,42.0,0.6428571428571429,316.0,4.0,3.0,7.523809523809524,11.703703703703704,0,0,4.0,7.0,1.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,Cedric_McKinnon-1064,Cedric McKinnon,,,,,,,,,,,4.0,7.0,1.75,0.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,Tony_Jones-874,Tony Jones,,,,,,,,,,,2.0,4.0,2.0,0.0,,,,,2.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,Stevie_Thomas-1590,Stevie Thomas,,,,,,,,,,,1.0,2.0,2.0,0.0,7.0,103.0,14.714285714285714,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,
1996,539,Iowa_Barnstormers-23,Iowa Barnstormers,H,Tampa_Bay_Storm-12,Tampa Bay Storm,38,42,False,Ron_Moran-1130,Ron Moran,,,,,,,,,,,2.0,1.0,0.5,1.0,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1996,539,Iowa_Barnstormers-23,Iowa Barnstormers,H,Tampa_Bay_Storm-12,Tampa Bay Storm,38,42,False,Willis_Jacox-799,Willis Jacox,,,,,,,,,,,1.0,1.0,1.0,0.0,6.0,71.0,11.833333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,,,,,,,,,,,,,6.0,125.0,20.833333333333332,0.0,0.0,0.0,,0.0
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,George_LaFrance-932,George LaFrance,,,,,,,,,,,,,,,4.0,63.0,15.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,52.0,13.0,0.0,0.0,0.0,,0.0
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,Lonnie_Turner-1622,Lonnie Turner Jr,,,,,,,,,,,,,,,2.0,17.0,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,Ivan_Caesar-245,Ivan Caesar,,,,,,,,,,,,,,,1.0,21.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1996,539,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Iowa_Barnstormers-23,Iowa Barnstormers,42,38,False,Antoine_Worthman-1755,Antoine Worthman,,,,,,,,,,,,,,,1.0,18.0,18.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
