season,game_id,team_id,team_name,loc,opp_team_id,opp_team_name,team_score,opp_score,is_overtime_game,player_id,player_name,passing_comp,passing_att,passing_comp_pct,passing_yds,passing_td,passing_int,passing_ypa,passing_ypc,passing_nfl_qbr,passing_cfb_qbr,rushing_att,rushing_yds,rushing_avg,rushing_td,receiving_rec,receiving_yds,receiving_avg,receiving_td,defense_tackles_solo,defense_tackles_ast,defense_tackles_total,defnese_passes_defended,defense_sacks,defense_sack_yds,defense_forced_fumbles,defense_fumble_recoveries,defense_interceptions,defense_interception_yds,defense_interception_avg,defense_interception_tds,kicking_XPM,kicking_XPA,kicking_XP%,kicking_FGM,kicking_FGA,kicking_FG%,kicking_2pt_M,kicking_2pt_A,kicking_2pt%,kicking_4pt_M,kicking_4pt_A,kicking_4pt%,kick_return_ret,kick_return_yds,kick_return_avg,kick_return_td,missed_fg_return_ret,missed_fg_return_yds,missed_fg_return_avg,missed_fg_return_td
1991.0,135.0,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Detroit_Drive-6,Detroit Drive,48.0,42.0,0.0,Jay_Gruden-626,Jay Gruden,20.0,36.0,0.5555555555555556,298.0,5.0,3.0,8.277777777777779,14.9,0,0,4.0,10.0,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Detroit_Drive-6,Detroit Drive,H,Tampa_Bay_Storm-12,Tampa Bay Storm,42.0,48.0,0.0,Art_Schlichter-1422,Art Schlichter,17.0,30.0,0.5666666666666667,265.0,4.0,2.0,8.833333333333334,15.588235294117647,0,0,3.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Detroit_Drive-6,Detroit Drive,48.0,42.0,0.0,Lynn_Bradford-171,Lynn Bradford,,,,,,,,,,,5.0,17.0,3.4,1.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Detroit_Drive-6,Detroit Drive,48.0,42.0,0.0,Bo_Wright-1758,Bo Wright,,,,,,,,,,,2.0,-2.0,-1.0,0.0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Detroit_Drive-6,Detroit Drive,48.0,42.0,0.0,Tracey_Perkins-1244,Tracey Perkins,,,,,,,,,,,1.0,3.0,3.0,0.0,3.0,19.0,6.333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Detroit_Drive-6,Detroit Drive,48.0,42.0,0.0,Andre_Bowden-163,Andre Bowden,,,,,,,,,,,1.0,-4.0,-4.0,0.0,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Detroit_Drive-6,Detroit Drive,H,Tampa_Bay_Storm-12,Tampa Bay Storm,42.0,48.0,0.0,Aric_Anderson-28,Aric Anderson,,,,,,,,,,,5.0,17.0,3.4,1.0,1.0,13.0,13.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Detroit_Drive-6,Detroit Drive,H,Tampa_Bay_Storm-12,Tampa Bay Storm,42.0,48.0,0.0,Alvin_Rettig-1337,Alvin Rettig,,,,,,,,,,,3.0,14.0,4.666666666666667,1.0,,,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1991.0,135.0,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Detroit_Drive-6,Detroit Drive,48.0,42.0,0.0,Darren_Willis-1723,Darren Willis,,,,,,,,,,,,,,,6.0,124.0,20.666666666666668,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0,36.0,18.0,0.0,0.0,0.0,,0.0
1991.0,135.0,Tampa_Bay_Storm-12,Tampa Bay Storm,A,Detroit_Drive-6,Detroit Drive,48.0,42.0,0.0,Stevie_Thomas-1590,Stevie Thomas,,,,,,,,,,,,,,,5.0,117.0,23.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,27.0,13.5,0.0,0.0,0.0,,0.0
