season,game_id,team_id,team_name,loc,opp_team_id,opp_team_name,team_score,opp_score,is_overtime_game,player_id,player_name,passing_comp,passing_att,passing_comp_pct,passing_yds,passing_td,passing_int,passing_ypa,passing_ypc,passing_nfl_qbr,passing_cfb_qbr,rushing_att,rushing_yds,rushing_avg,rushing_td,receiving_rec,receiving_yds,receiving_avg,receiving_td,defense_tackles_solo,defense_tackles_ast,defense_tackles_total,defnese_passes_defended,defense_sacks,defense_sack_yds,defense_forced_fumbles,defense_fumble_recoveries,defense_interceptions,defense_interception_yds,defense_interception_avg,defense_interception_tds,kicking_XPM,kicking_XPA,kicking_XP%,kicking_FGM,kicking_FGA,kicking_FG%,kicking_2pt_M,kicking_2pt_A,kicking_2pt%,kicking_4pt_M,kicking_4pt_A,kicking_4pt%,kick_return_ret,kick_return_yds,kick_return_avg,kick_return_td,missed_fg_return_ret,missed_fg_return_yds,missed_fg_return_avg,missed_fg_return_td
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Matt_Sauk-2421,Matt Sauk,11.0,22.0,0.5,118.0,2.0,1.0,5.363636363636363,10.727272727272727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,James_Brown-2352,James Brown,8.0,14.0,0.5714285714285714,130.0,2.0,0.0,9.285714285714286,16.25,0,0,,,,,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Matt_Sherman-1874,Matt Sherman,7.0,15.0,0.4666666666666667,72.0,1.0,0.0,4.8,10.285714285714286,0,0,2.0,1.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Aaron_Garcia-559,Aaron Garcia,11.0,13.0,0.8461538461538461,136.0,3.0,0.0,10.461538461538462,12.363636363636363,0,0,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Damon_Bowers-166,Damon Bowers,,,,,,,,,,,3.0,7.0,2.3333333333333335,0.0,1.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,114.0,22.8,0.0,0.0,0.0,,0.0
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Jason_Bratton-178,Jason Bratton,,,,,,,,,,,2.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Rupert_Grant-2022,Rupert Grant,,,,,,,,,,,2.0,3.0,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Lamont_Moore-2331,Lamont Moore,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,DeWayne_Dotson-1895,DeWayne Dotson,,,,,,,,,,,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Rodney_Filer-1864,Rodney Filer,,,,,,,,,,,3.0,4.0,1.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Leonard_Conley-329,Leonard Conley,,,,,,,,,,,1.0,2.0,2.0,0.0,5.0,55.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,23.0,0.0,0.0,0.0,,0.0
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Jeff_Thomas-1903,Jeff Thomas,,,,,,,,,,,,,,,6.0,38.0,6.333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Fred_Brock-2420,Fred Brock,,,,,,,,,,,,,,,4.0,80.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,14.0,0.0,0.0,0.0,,0.0
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Tyronne_Jones-877,Tyronne Jones,,,,,,,,,,,,,,,3.0,92.0,30.666666666666668,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24.0,12.0,0.0,0.0,0.0,,0.0
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Cory_Fleming-511,Cory Fleming,,,,,,,,,,,,,,,3.0,17.0,5.666666666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,James_Baron-82,James Baron,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Eddie_Brown-2478,Eddie Brown,,,,,,,,,,,,,,,5.0,38.0,7.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Carlos_James-801,Carlos James,,,,,,,,,,,,,,,3.0,46.0,15.333333333333334,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Mike_Horacek-747,Mike Horacek,,,,,,,,,,,,,,,3.0,58.0,19.333333333333332,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,John_Motton-1143,John Motton,,,,,,,,,,,,,,,1.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Basil_Proctor-1302,Basil Proctor,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Jarrick_Hillery-2461,Jarrick Hillery,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2000,1133,Nashville_Kats-36,Nashville Kats,A,Iowa_Barnstormers-23,Iowa Barnstormers,38,45,False,Steve_McLaughlin-1066,Steve McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2000,1133,Iowa_Barnstormers-23,Iowa Barnstormers,H,Nashville_Kats-36,Nashville Kats,45,38,False,Clay_Rush-2102,Clay Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
