season,game_id,team_id,team_name,loc,opp_team_id,opp_team_name,team_score,opp_score,is_overtime_game,player_id,player_name,passing_comp,passing_att,passing_comp_pct,passing_yds,passing_td,passing_int,passing_ypa,passing_ypc,passing_nfl_qbr,passing_cfb_qbr,rushing_att,rushing_yds,rushing_avg,rushing_td,receiving_rec,receiving_yds,receiving_avg,receiving_td,defense_tackles_solo,defense_tackles_ast,defense_tackles_total,defnese_passes_defended,defense_sacks,defense_sack_yds,defense_forced_fumbles,defense_fumble_recoveries,defense_interceptions,defense_interception_yds,defense_interception_avg,defense_interception_tds,kicking_XPM,kicking_XPA,kicking_XP%,kicking_FGM,kicking_FGA,kicking_FG%,kicking_2pt_M,kicking_2pt_A,kicking_2pt%,kicking_4pt_M,kicking_4pt_A,kicking_4pt%,kick_return_ret,kick_return_yds,kick_return_avg,kick_return_td,missed_fg_return_ret,missed_fg_return_yds,missed_fg_return_avg,missed_fg_return_td
2013,5141,Utah_Blaze-112,Utah Blaze,A,Pittsburgh_Power-214,Pittsburgh Power,64,33,False,Tommy_Grady-11057,Tommy Grady,17.0,33.0,0.5151515151515151,190.0,5.0,1.0,5.757575757575758,11.176470588235293,0,0,1.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Pittsburgh_Power-214,Pittsburgh Power,H,Utah_Blaze-112,Utah Blaze,33,64,False,Jordan_Jefferson-12699,Jordan Jefferson,19.0,34.0,0.5588235294117647,196.0,5.0,2.0,5.764705882352941,10.31578947368421,0,0,4.0,19.0,4.75,0.0,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Utah_Blaze-112,Utah Blaze,A,Pittsburgh_Power-214,Pittsburgh Power,64,33,False,Ben_Stallings-11821,Ben Stallings,,,,,,,,,,,5.0,18.0,3.6,2.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Utah_Blaze-112,Utah Blaze,A,Pittsburgh_Power-214,Pittsburgh Power,64,33,False,Chase_Deadder-12600,Chase Deadder,,,,,,,,,,,3.0,3.0,1.0,1.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Pittsburgh_Power-214,Pittsburgh Power,H,Utah_Blaze-112,Utah Blaze,33,64,False,Kirby_Griffin-11016,Kirby Griffin,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Utah_Blaze-112,Utah Blaze,A,Pittsburgh_Power-214,Pittsburgh Power,64,33,False,Mario_Urrutia-12719,Mario Urrutia,,,,,,,,,,,,,,,5.0,76.0,15.2,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Utah_Blaze-112,Utah Blaze,A,Pittsburgh_Power-214,Pittsburgh Power,64,33,False,Brandon_Thompkins-11918,Brandon Thompkins,,,,,,,,,,,,,,,5.0,54.0,10.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.0,55.0,27.5,0.0,0.0,0.0,,0.0
2013,5141,Utah_Blaze-112,Utah Blaze,A,Pittsburgh_Power-214,Pittsburgh Power,64,33,False,LJ_Castile-11899,LJ Castile,,,,,,,,,,,,,,,5.0,50.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Utah_Blaze-112,Utah Blaze,A,Pittsburgh_Power-214,Pittsburgh Power,64,33,False,Jermarcus_Hardrick-12599,Jermarcus Hardrick,,,,,,,,,,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,5141,Pittsburgh_Power-214,Pittsburgh Power,H,Utah_Blaze-112,Utah Blaze,33,64,False,Mike_Washington-11570,Mike Washington,,,,,,,,,,,,,,,8.0,91.0,11.375,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
