season,game_id,team_id,team_name,loc,opp_team_id,opp_team_name,team_score,opp_score,is_overtime_game,player_id,player_name,passing_comp,passing_att,passing_comp_pct,passing_yds,passing_td,passing_int,passing_ypa,passing_ypc,passing_nfl_qbr,passing_cfb_qbr,rushing_att,rushing_yds,rushing_avg,rushing_td,receiving_rec,receiving_yds,receiving_avg,receiving_td,defense_tackles_solo,defense_tackles_ast,defense_tackles_total,defnese_passes_defended,defense_sacks,defense_sack_yds,defense_forced_fumbles,defense_fumble_recoveries,defense_interceptions,defense_interception_yds,defense_interception_avg,defense_interception_tds,kicking_XPM,kicking_XPA,kicking_XP%,kicking_FGM,kicking_FGA,kicking_FG%,kicking_2pt_M,kicking_2pt_A,kicking_2pt%,kicking_4pt_M,kicking_4pt_A,kicking_4pt%,kick_return_ret,kick_return_yds,kick_return_avg,kick_return_td,missed_fg_return_ret,missed_fg_return_yds,missed_fg_return_avg,missed_fg_return_td
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,Nick_Davila-10918,Nick Davila,18.0,27.0,0.6666666666666666,197.0,6.0,0.0,7.296296296296297,10.944444444444445,0,0,2.0,20.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Randy_Hippeard-12747,Randy Hippeard,22.0,31.0,0.7096774193548387,240.0,5.0,0.0,7.741935483870968,10.909090909090908,0,0,3.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,Will_Corbin-13505,Will Corbin,,,,,,,,,,,2.0,8.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,James_Gordon-13345,James Gordon,,,,,,,,,,,2.0,3.0,1.5,1.0,,,,,1.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Rory_Nixon-13033,Rory Nixon,,,,,,,,,,,6.0,26.0,4.333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,LaMark_Brown-12631,LaMark Brown,,,,,,,,,,,1.0,6.0,6.0,1.0,,,,,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,Rod_Windsor-10921,Rod Windsor,,,,,,,,,,,,,,,9.0,87.0,9.666666666666666,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,Josh_Reese-13548,Josh Reese,,,,,,,,,,,,,,,5.0,81.0,16.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,Reggie_Gray-10789,Reggie Gray,,,,,,,,,,,,,,,2.0,18.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39.0,19.5,0.0,0.0,0.0,,0.0
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,TT_Toliver-3247,TT Toliver,,,,,,,,,,,,,,,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Washington_Valor-227,Washington Valor,A,Baltimore_Brigade-235,Baltimore Brigade,56,61,False,Chris_Duvalt-11536,Chris Duvalt,,,,,,,,,,,,,,,1.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.0,87.0,17.4,0.0,0.0,0.0,,0.0
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Brandon_Collins-13252,Brandon Collins,,,,,,,,,,,,,,,6.0,57.0,9.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Quentin_Sims-12822,Quentin Sims,,,,,,,,,,,,,,,5.0,43.0,8.6,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Milton_Williams-13563,Milton Williams,,,,,,,,,,,,,,,5.0,46.0,9.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Brandon_Thompkins-11918,Brandon Thompkins,,,,,,,,,,,,,,,4.0,61.0,15.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,149.0,29.8,0.0,0.0,0.0,,0.0
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Kendrick_Ings-13274,Kendrick Ings,,,,,,,,,,,,,,,1.0,31.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,5623,Baltimore_Brigade-235,Baltimore Brigade,H,Washington_Valor-227,Washington Valor,61,56,False,Jordan_McCray-13446,Jordan McCray,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
