season,game_id,team_id,team_name,loc,opp_team_id,opp_team_name,team_score,opp_score,is_overtime_game,player_id,player_name,passing_comp,passing_att,passing_comp_pct,passing_yds,passing_td,passing_int,passing_ypa,passing_ypc,passing_nfl_qbr,passing_cfb_qbr,rushing_att,rushing_yds,rushing_avg,rushing_td,receiving_rec,receiving_yds,receiving_avg,receiving_td,defense_tackles_solo,defense_tackles_ast,defense_tackles_total,defnese_passes_defended,defense_sacks,defense_sack_yds,defense_forced_fumbles,defense_fumble_recoveries,defense_interceptions,defense_interception_yds,defense_interception_avg,defense_interception_tds,kicking_XPM,kicking_XPA,kicking_XP%,kicking_FGM,kicking_FGA,kicking_FG%,kicking_2pt_M,kicking_2pt_A,kicking_2pt%,kicking_4pt_M,kicking_4pt_A,kicking_4pt%,kick_return_ret,kick_return_yds,kick_return_avg,kick_return_td,missed_fg_return_ret,missed_fg_return_yds,missed_fg_return_avg,missed_fg_return_td
2007,3624,Columbus_Destroyers-103,Columbus Destroyers,A,Nashville_Kats-111,Nashville Kats,58,56,False,Matt_Nagy-3024,Matt Nagy,23.0,35.0,0.6571428571428571,245.0,7.0,1.0,7.0,10.652173913043478,0,0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2007,3624,Nashville_Kats-111,Nashville Kats,H,Columbus_Destroyers-103,Columbus Destroyers,56,58,False,Clint_Stoerner-4825,Clint Stoerner,23.0,39.0,0.5897435897435898,325.0,5.0,1.0,8.333333333333334,14.130434782608695,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3624,Columbus_Destroyers-103,Columbus Destroyers,A,Nashville_Kats-111,Nashville Kats,58,56,False,Harold_Wells-5011,Harold Wells,,,,,,,,,,,3.0,7.0,2.3333333333333335,1.0,2.0,26.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2007,3624,Columbus_Destroyers-103,Columbus Destroyers,A,Nashville_Kats-111,Nashville Kats,58,56,False,Josh_Bush-3844,Josh Bush,,,,,,,,,,,1.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,79.0,26.333333333333332,0.0,0.0,0.0,,0.0
2007,3624,Columbus_Destroyers-103,Columbus Destroyers,A,Nashville_Kats-111,Nashville Kats,58,56,False,Darcey_Levy-3889,Darcey Levy,,,,,,,,,,,1.0,5.0,5.0,0.0,3.0,56.0,18.666666666666668,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3624,Columbus_Destroyers-103,Columbus Destroyers,A,Nashville_Kats-111,Nashville Kats,58,56,False,Damien_Groce-2540,Damien Groce,,,,,,,,,,,1.0,0.0,0.0,0.0,11.0,121.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,84.0,28.0,0.0,0.0,0.0,,0.0
2007,3624,Nashville_Kats-111,Nashville Kats,H,Columbus_Destroyers-103,Columbus Destroyers,56,58,False,Dan_Alexander-4818,Dan Alexander,,,,,,,,,,,7.0,23.0,3.2857142857142856,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3624,Columbus_Destroyers-103,Columbus Destroyers,A,Nashville_Kats-111,Nashville Kats,58,56,False,David_Saunders-2209,David Saunders,,,,,,,,,,,,,,,7.0,42.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2007,3624,Nashville_Kats-111,Nashville Kats,H,Columbus_Destroyers-103,Columbus Destroyers,56,58,False,Cornelius_Bonner-2791,Cornelius Bonner,,,,,,,,,,,,,,,8.0,122.0,15.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3624,Nashville_Kats-111,Nashville Kats,H,Columbus_Destroyers-103,Columbus Destroyers,56,58,False,Jason_Shelley-3008,Jason Shelley,,,,,,,,,,,,,,,8.0,98.0,12.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
