season,game_id,team_id,team_name,loc,opp_team_id,opp_team_name,team_score,opp_score,is_overtime_game,player_id,player_name,passing_comp,passing_att,passing_comp_pct,passing_yds,passing_td,passing_int,passing_ypa,passing_ypc,passing_nfl_qbr,passing_cfb_qbr,rushing_att,rushing_yds,rushing_avg,rushing_td,receiving_rec,receiving_yds,receiving_avg,receiving_td,defense_tackles_solo,defense_tackles_ast,defense_tackles_total,defnese_passes_defended,defense_sacks,defense_sack_yds,defense_forced_fumbles,defense_fumble_recoveries,defense_interceptions,defense_interception_yds,defense_interception_avg,defense_interception_tds,kicking_XPM,kicking_XPA,kicking_XP%,kicking_FGM,kicking_FGA,kicking_FG%,kicking_2pt_M,kicking_2pt_A,kicking_2pt%,kicking_4pt_M,kicking_4pt_A,kicking_4pt%,kick_return_ret,kick_return_yds,kick_return_avg,kick_return_td,missed_fg_return_ret,missed_fg_return_yds,missed_fg_return_avg,missed_fg_return_td
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Shane_Carden-13526,Shane Carden,21.0,33.0,0.6363636363636364,197.0,3.0,1.0,5.96969696969697,9.380952380952381,0,0,5.0,7.0,1.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Chase_Cartwright-13445,Chase Cartwright,2.0,7.0,0.2857142857142857,13.0,0.0,1.0,1.8571428571428572,6.5,0,0,2.0,-4.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Washington_Valor-227,Washington Valor,H,Baltimore_Brigade-235,Baltimore Brigade,51,38,False,Erik_Meyer-11053,Erik Meyer,21.0,32.0,0.65625,237.0,4.0,0.0,7.40625,11.285714285714286,0,0,2.0,16.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Rory_Nixon-13033,Rory Nixon,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Washington_Valor-227,Washington Valor,H,Baltimore_Brigade-235,Baltimore Brigade,51,38,False,Bernard_Morris-11023,Bernard Morris,,,,,,,,,,,3.0,8.0,2.6666666666666665,1.0,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Washington_Valor-227,Washington Valor,H,Baltimore_Brigade-235,Baltimore Brigade,51,38,False,James_Gordon-13345,James Gordon,,,,,,,,,,,1.0,2.0,2.0,1.0,,,,,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Washington_Valor-227,Washington Valor,H,Baltimore_Brigade-235,Baltimore Brigade,51,38,False,TT_Toliver-3247,TT Toliver,,,,,,,,,,,1.0,3.0,3.0,1.0,3.0,51.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Reggie_Gray-10789,Reggie Gray,,,,,,,,,,,,,,,12.0,139.0,11.583333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,39.0,13.0,0.0,0.0,0.0,,0.0
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,LaQuan_Williams-13490,LaQuan Williams,,,,,,,,,,,,,,,5.0,36.0,7.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Paul_Browning-13444,Paul Browning,,,,,,,,,,,,,,,3.0,18.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Julian_Talley-12570,Julian Talley,,,,,,,,,,,,,,,2.0,14.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,12.0,12.0,0.0,0.0,0.0,,0.0
2017,5584,Washington_Valor-227,Washington Valor,H,Baltimore_Brigade-235,Baltimore Brigade,51,38,False,Mike_Washington-11570,Mike Washington,,,,,,,,,,,,,,,9.0,112.0,12.444444444444445,3.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,55.0,13.75,0.0,0.0,0.0,,0.0
2017,5584,Washington_Valor-227,Washington Valor,H,Baltimore_Brigade-235,Baltimore Brigade,51,38,False,Julius_Gregory-12478,Julius Gregory,,,,,,,,,,,,,,,5.0,26.0,5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Washington_Valor-227,Washington Valor,H,Baltimore_Brigade-235,Baltimore Brigade,51,38,False,Greg_Carr-12975,Greg Carr,,,,,,,,,,,,,,,4.0,48.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Josh_Victorian-12517,Josh Victorian,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,5584,Baltimore_Brigade-235,Baltimore Brigade,A,Washington_Valor-227,Washington Valor,38,51,False,Varmah_Sonie-12915,Varmah Sonie,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
